regs;inst;popS;gen;mutInst;mutRegs;cross;count;good_fitness;function_dir;final_function;final_fitness;stagnation;start_diversity;end_diversity;found_generation;seed_dir;parameter_combination
10;10;1250;4000;0.07;0.1;0.1;4;[True, True, True, True];['I.27.6', 'I.27.6', 'I.27.6', 'II.3.24'];['x_0*x_1/(x_0*x_2 + 1.0*x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*(sqrt(x_0)/x_1)**2.0'];[6.101346063818762e-33, 0.0, 6.101346063818762e-33, 1.048653808391159e-34];[98.7, 99.125, 99.55, 99.25];[83.92, 81.44, 81.68, 85.12];[44.8, 28.4, 43.76, 46.24];[1872, 1221, 43, 709];['seed_2', 'seed_1', 'seed_4', 'seed_4'];10_10_1250_4000_0.07_0.1_0.1
10;10;1250;4000;0.07;0.3;0.15;1;[True];['II.38.14'];['0.5*x_0/(x_1 + 1)'];[0.0];[99.775];[85.12];[34.4];[112];['seed_4'];10_10_1250_4000_0.07_0.3_0.15
10;10;1250;4000;0.07;0.4;0.2;3;[True, True, True];['II.38.14', 'II.38.14', 'I.27.6'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 0.0, 9.105796777062851e-33];[99.55, 99.8, 99.675];[84.8, 84.48, 81.44];[45.6, 59.12, 21.6];[251, 100, 322];['seed_2', 'seed_1', 'seed_1'];10_10_1250_4000_0.07_0.4_0.2
10;10;1250;4000;0.09;0.1;0.15;3;[True, True, True];['II.38.14', 'I.27.6', 'I.27.6'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[1.3943732797363588e-33, 7.588163980885709e-33, 7.588163980885709e-33];[99.525, 99.2, 99.775];[84.24, 81.44, 81.68];[44.48, 32.56, 34.64];[3382, 1258, 67];['seed_5', 'seed_1', 'seed_4'];10_10_1250_4000_0.09_0.1_0.15
10;10;1250;4000;0.09;0.2;0.05;4;[True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', 'x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)'];[3.152747318961905e-33, 0.0, 0.0, 7.588163980885709e-33];[99.775, 99.725, 99.725, 99.775];[84.8, 84.48, 84.24, 83.92];[30.56, 36.72, 51.44, 42.64];[3561, 42, 350, 76];['seed_2', 'seed_1', 'seed_5', 'seed_2'];10_10_1250_4000_0.09_0.2_0.05
10;10;1250;4000;0.09;0.3;0.15;3;[True, True, True];['II.38.14', 'I.27.6', 'II.3.24'];['x_0/(2*x_1 + 2.0)', 'x_1*sqrt((x_2 + x_1/x_0)**(-2.0))', '0.07957747154594767*x_0/x_1**2'];[0.0, 7.064311036012381e-33, 1.5684291984603551e-34];[99.675, 99.75, 99.6];[84.48, 81.84, 84.72];[31.52, 40.08, 33.04];[201, 173, 2373];['seed_1', 'seed_5', 'seed_3'];10_10_1250_4000_0.09_0.3_0.15
10;10;1250;4000;0.09;0.4;0.4;1;[True];['II.38.14'];['x_0/(2*x_1 + 2.0)'];[0.0];[99.775];[84.48];[37.44];[468];['seed_1'];10_10_1250_4000_0.09_0.4_0.4
10;10;1250;4000;0.09;0.5;0.15;2;[True, True];['I.27.6', 'I.27.6'];['x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[9.105796777062851e-33, 7.588163980885709e-33];[99.65, 99.525];[83.92, 81.68];[26.64, 37.28];[458, 221];['seed_2', 'seed_4'];10_10_1250_4000_0.09_0.5_0.15
10;10;1250;4000;0.15;0.2;0.05;3;[True, True, True];['II.38.14', 'I.27.6', 'I.27.6'];['0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 7.588163980885709e-33, 7.588163980885709e-33];[99.65, 99.725, 99.375];[84.72, 81.44, 81.84];[39.84, 48.88, 47.28];[1792, 168, 3686];['seed_3', 'seed_1', 'seed_5'];10_10_1250_4000_0.15_0.2_0.05
10;10;1250;4000;0.15;0.2;0.1;2;[True, True];['II.38.14', 'I.27.6'];['0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)'];[1.3943732797363588e-33, 7.588163980885709e-33];[99.875, 99.7];[85.12, 81.68];[32.16, 40.16];[258, 436];['seed_4', 'seed_4'];10_10_1250_4000_0.15_0.2_0.1
10;10;1250;4000;0.15;0.2;0.3;1;[True];['I.27.6'];['x_0*x_1/(x_0*x_2 + x_1)'];[8.104313205981488e-33];[99.825];[81.68];[48.56];[797];['seed_4'];10_10_1250_4000_0.15_0.2_0.3
10;10;1250;4000;0.15;0.3;0.2;1;[True];['II.38.14'];['0.5*x_0/(x_1 + 1)'];[1.3943732797363588e-33];[99.825];[84.72];[31.6];[1198];['seed_3'];10_10_1250_4000_0.15_0.3_0.2
10;10;1250;4000;0.15;0.3;0.5;1;[True];['II.38.14'];['x_0/(2*x_1 + 2.0)'];[0.0];[99.725];[84.8];[31.04];[3680];['seed_2'];10_10_1250_4000_0.15_0.3_0.5
10;10;1250;4000;0.15;0.5;0.4;2;[True, True];['II.38.14', 'II.38.14'];['x_0/(2*x_1 + 2.0)', 'x_0/(2*x_1 + 2.0)'];[1.5946699939526308e-33, 0.0];[99.725, 99.6];[84.48, 84.24];[30.48, 31.92];[232, 392];['seed_1', 'seed_5'];10_10_1250_4000_0.15_0.5_0.4
10;10;1250;4000;0.15;0.7;0.7;3;[True, True, True];['II.38.14', 'II.38.14', 'II.38.14'];['x_0/(2*x_1 + 2.0)', 'x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1)'];[5.6237154376107286e-34, 5.6237154376107286e-34, 7.318533788671498e-34];[99.825, 99.775, 99.775];[84.8, 84.24, 84.72];[31.76, 33.92, 31.92];[558, 437, 2308];['seed_2', 'seed_5', 'seed_3'];10_10_1250_4000_0.15_0.7_0.7
10;10;2500;2000;0.05;0.2;0.1;5;[True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'II.3.24'];['x_0/(2*x_1 + (2*x_1)**sin(0.0**x_0) + 1.0)', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1*sqrt(x_2**(-2.0))/(x_0 + x_1*sqrt(x_2**(-2.0)))', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 0.0, 8.635869870632366e-33, 0.0];[98.6, 98.85, 98.65, 98.85, 99.05];[79.4, 79.08, 80.76, 76.92, 79.08];[14.44, 33.48, 47.36, 37.92, 27.68];[738, 492, 384, 315, 523];['seed_1', 'seed_5', 'seed_3', 'seed_1', 'seed_5'];10_10_2500_2000_0.05_0.2_0.1
10;10;2500;2000;0.05;0.3;0.3;1;[True];['II.3.24'];['0.07957747154594767*x_0/x_1**2'];[8.316105314553323e-35];[98.9];[80.04];[32.48];[1769];['seed_2'];10_10_2500_2000_0.05_0.3_0.3
10;10;2500;2000;0.05;0.5;0.5;1;[True];['II.3.24'];['0.07957747154594767*x_0/x_1**2'];[8.316105314553323e-35];[99.35];[79.88];[25.24];[1881];['seed_4'];10_10_2500_2000_0.05_0.5_0.5
10;10;2500;2000;0.07;0.2;0.2;3;[True, True, True];['II.38.14', 'II.38.14', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', '0.0795793518761658*x_0/x_1**2'];[3.152747318961905e-33, 1.3943732797363588e-33, 2.7489650005656176e-12];[99.2, 99.15, 98.85];[79.08, 79.88, 80.04];[29.64, 25.88, 35.68];[971, 530, 1578];['seed_5', 'seed_4', 'seed_2'];10_10_2500_2000_0.07_0.2_0.2
10;10;2500;2000;0.07;0.2;0.5;1;[True];['II.38.14'];['0.5*x_0/(x_1 + 1)'];[0.0];[99.75];[80.04];[19.32];[145];['seed_2'];10_10_2500_2000_0.07_0.2_0.5
10;10;2500;2000;0.07;0.2;0.7;2;[True, True];['II.38.14', 'I.27.6'];['x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 7.826979293989727e-33];[99.6, 99.5];[79.88, 78.2];[24.08, 25.92];[132, 155];['seed_4', 'seed_5'];10_10_2500_2000_0.07_0.2_0.7
10;10;2500;2000;0.07;0.3;0.1;3;[True, True, True];['II.38.14', 'I.27.6', 'I.27.6'];['x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1**1.0/(x_0*x_2 + x_1)'];[0.0, 0.0, 8.551128953079327e-33];[99.55, 99.45, 99.3];[79.4, 76.92, 76.32];[23.56, 22.44, 35.56];[136, 104, 103];['seed_1', 'seed_1', 'seed_3'];10_10_2500_2000_0.07_0.3_0.1
10;10;2500;2000;0.07;0.4;0.15;4;[True, True, True, True];['II.38.14', 'I.27.6', 'I.27.6', 'II.3.24'];['x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2'];[0.0, 9.105796777062851e-33, 5.716160074941316e-33, 7.271137856446341e-35];[99.65, 98.5, 99.4, 99.45];[80.76, 77.32, 76.32, 80.76];[34.76, 22.0, 40.2, 41.04];[23, 1789, 184, 576];['seed_3', 'seed_4', 'seed_3', 'seed_3'];10_10_2500_2000_0.07_0.4_0.15
10;10;2500;2000;0.07;0.5;0.15;4;[True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'I.27.6'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 0.0, 9.105796777062851e-33, 7.588163980885709e-33];[99.2, 99.5, 99.2, 99.35];[79.4, 80.76, 78.56, 77.32];[36.92, 34.08, 18.96, 28.04];[591, 151, 129, 154];['seed_1', 'seed_3', 'seed_2', 'seed_4'];10_10_2500_2000_0.07_0.5_0.15
10;10;2500;2000;0.09;0.5;0.3;1;[True];['II.3.24'];['0.07957747154594767*x_0/x_1**2'];[0.0];[99.65];[79.4];[36.2];[209];['seed_1'];10_10_2500_2000_0.09_0.5_0.3
10;10;2500;2000;0.09;0.7;0.5;2;[True, True];['II.38.14', 'I.27.6'];['x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 7.588163980885709e-33];[99.65, 99.45];[79.08, 77.32];[29.48, 33.84];[295, 1042];['seed_5', 'seed_4'];10_10_2500_2000_0.09_0.7_0.5
10;10;2500;2000;0.15;0.3;0.2;2;[True, True];['II.38.14', 'II.38.14'];['x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1)'];[0.0, 0.0];[99.75, 99.6];[79.4, 79.88];[36.96, 29.32];[1141, 927];['seed_1', 'seed_4'];10_10_2500_2000_0.15_0.3_0.2
10;10;2500;2000;0.15;0.7;0.1;2;[True, True];['II.38.14', 'II.38.14'];['0.5*x_0/(x_1 + 1.0)', 'x_0/(2*x_1 + 2.0)'];[0.0, 0.0];[99.55, 99.7];[79.88, 80.76];[41.32, 30.56];[275, 446];['seed_4', 'seed_3'];10_10_2500_2000_0.15_0.7_0.1
20;20;50;100000;0.05;0.2;0.2;5;[True, True, True, True, True];['I.27.6', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24'];['x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.079578602717669408*x_0/x_1**2.0', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[7.588163980885709e-33, 4.510889041619479e-35, 9.948509952907478e-13, 6.984505313941833e-35, 4.0506218775663095e-34];[99.959, 99.971, 99.944, 99.974, 99.969];[100.0, 100.0, 100.0, 94.0, 100.0];[38.0, 70.0, 72.0, 72.0, 70.0];[39337, 3350, 22250, 2759, 65068];['seed_2', 'seed_1', 'seed_5', 'seed_4', 'seed_3'];20_20_50_100000_0.05_0.2_0.2
20;20;50;100000;0.05;0.2;0.7;4;[True, True, True, True];['I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['x_1/(x_2 + log(2.718281828459045**(x_1/x_0)))', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0**1.0/x_1**2'];[6.964162678904244e-33, 8.434218986923946e-35, 7.688673449858416e-35, 1.652989560081107e-34];[99.934, 99.972, 99.95, 99.961];[100.0, 100.0, 100.0, 100.0];[40.0, 80.0, 68.0, 48.0];[16767, 1589, 10299, 13675];['seed_5', 'seed_2', 'seed_5', 'seed_3'];20_20_50_100000_0.05_0.2_0.7
20;20;50;100000;0.05;0.5;0.7;1;[True];['II.3.24'];['0.07957747154594767*x_0/x_1**2'];[8.316105314553323e-35];[99.969];[100.0];[10.0];[26975];['seed_1'];20_20_50_100000_0.05_0.5_0.7
20;20;50;100000;0.07;0.1;0.5;7;[True, True, True, True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', 'x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594768*x_0/x_1**2'];[0.0, 0.0, 9.105796777062851e-33, 7.588163980885709e-33, 0.0, 8.38080452362258e-35, 1.207618260441559e-34];[99.963, 99.971, 99.962, 99.958, 99.949, 99.961, 99.965];[100.0, 100.0, 100.0, 98.0, 100.0, 94.0, 100.0];[80.0, 56.0, 36.0, 32.0, 52.0, 88.0, 54.0];[11165, 3526, 86143, 9648, 25603, 20739, 65880];['seed_5', 'seed_3', 'seed_4', 'seed_3', 'seed_5', 'seed_4', 'seed_3'];20_20_50_100000_0.07_0.1_0.5
20;20;50;100000;0.07;0.2;0.4;6;[True, True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1)', 'x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2.0', '0.07957812016853192*x_0/x_1**2'];[0.0, 0.0, 0.0, 9.105796777062851e-33, 7.068012432624251e-35, 3.271034253363612e-13];[99.966, 99.977, 99.968, 99.935, 99.947, 99.986];[100.0, 94.0, 100.0, 100.0, 100.0, 100.0];[18.0, 32.0, 78.0, 22.0, 74.0, 80.0];[15571, 4402, 39287, 59784, 54995, 73383];['seed_2', 'seed_4', 'seed_3', 'seed_2', 'seed_1', 'seed_3'];20_20_50_100000_0.07_0.2_0.4
20;20;50;100000;0.07;0.4;0.3;2;[True, True];['II.38.14', 'I.27.6'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + 1.0*x_1)'];[0.0, 9.105796777062851e-33];[99.981, 99.956];[94.0, 100.0];[50.0, 28.0];[99249, 3559];['seed_4', 'seed_1'];20_20_50_100000_0.07_0.4_0.3
20;20;50;100000;0.07;0.4;0.5;4;[True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', 'x_0/(2*x_1 + 2.0)', 'x_1/(2.718281828459045**log(x_1/x_0) + x_2)', '0.07957747154594767*x_0/x_1**2.0'];[0.0, 0.0, 7.464904464444926e-33, 0.0];[99.962, 99.975, 99.966, 99.987];[94.0, 100.0, 100.0, 100.0];[42.0, 38.0, 46.0, 54.0];[32408, 5441, 11333, 2874];['seed_4', 'seed_3', 'seed_2', 'seed_3'];20_20_50_100000_0.07_0.4_0.5
20;20;50;100000;0.09;0.1;0.3;6;[True, True, True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1**1.0/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594768*x_0/x_1**2.0'];[0.0, 0.0, 9.105796777062851e-33, 9.105796777062851e-33, 7.197410850762768e-35, 6.452617630081765e-35];[99.969, 99.945, 99.915, 99.961, 99.891, 99.963];[100.0, 94.0, 100.0, 98.0, 100.0, 94.0];[44.0, 40.0, 36.0, 40.0, 52.0, 64.0];[5204, 42108, 26098, 53988, 96536, 18074];['seed_2', 'seed_4', 'seed_4', 'seed_3', 'seed_2', 'seed_4'];20_20_50_100000_0.09_0.1_0.3
20;20;50;100000;0.09;0.2;0.2;5;[True, True, True, True, True];['II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*(x_2 - 2.33486982377251e-16) + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957500817695311*x_0/x_1**2.0'];[1.835411237001036e-33, 8.982537260622068e-33, 9.105796777062851e-33, 8.292031190248482e-35, 4.718021343052755e-12];[99.95, 99.963, 99.946, 99.981, 99.966];[94.0, 100.0, 98.0, 100.0, 100.0];[52.0, 50.0, 48.0, 82.0, 86.0];[37611, 29395, 94600, 33005, 6390];['seed_4', 'seed_4', 'seed_3', 'seed_2', 'seed_5'];20_20_50_100000_0.09_0.2_0.2
20;20;50;100000;0.09;0.3;0.1;3;[True, True, True];['II.38.14', 'II.38.14', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', '0.07957747154594767*x_0/x_1**2.0'];[0.0, 1.5946699939526308e-33, 4.6417920925270486e-35];[99.965, 99.974, 99.958];[100.0, 100.0, 100.0];[44.0, 46.0, 80.0];[11465, 49258, 11894];['seed_2', 'seed_5', 'seed_3'];20_20_50_100000_0.09_0.3_0.1
20;20;50;100000;0.09;0.3;0.2;3;[True, True, True];['II.38.14', 'I.27.6', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2'];[0.0, 7.588163980885709e-33, 8.643362941822245e-35];[99.982, 99.96, 99.973];[100.0, 100.0, 100.0];[30.0, 74.0, 78.0];[22029, 6001, 7517];['seed_2', 'seed_5', 'seed_3'];20_20_50_100000_0.09_0.3_0.2
20;20;50;100000;0.09;0.5;0.3;2;[True, True];['II.38.14', 'II.3.24'];['2.0*x_0/(x_1**1.0 + 1)', '0.07957747154594767*x_0/x_1**2'];[1.835411237001036e-33, 1.7793034810430671e-34];[99.973, 99.956];[100.0, 100.0];[26.0, 12.0];[88996, 30931];['seed_5', 'seed_3'];20_20_50_100000_0.09_0.5_0.3
20;20;50;100000;0.15;0.7;0.4;5;[True, True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'I.27.6'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + 1.0*x_1)'];[0.0, 0.0, 9.105796777062851e-33, 7.21838543156336e-33, 8.397054557528349e-33];[99.973, 99.976, 99.966, 99.981, 99.962];[100.0, 100.0, 100.0, 100.0, 98.0];[58.0, 52.0, 46.0, 64.0, 46.0];[98937, 11174, 10320, 20660, 11175];['seed_2', 'seed_3', 'seed_1', 'seed_4', 'seed_3'];20_20_50_100000_0.15_0.7_0.4
20;20;100;50000;0.05;0.3;0.2;4;[True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)'];[1.5888922041194696e-33, 0.0, 1.981781912774465e-33, 8.119720645536586e-33];[99.93, 99.888, 99.928, 99.938];[97.0, 100.0, 97.0, 99.0];[19.0, 30.0, 47.0, 73.0];[10585, 20594, 35095, 733];['seed_2', 'seed_5', 'seed_4', 'seed_2'];20_20_100_50000_0.05_0.3_0.2
20;20;100;50000;0.05;0.4;0.4;3;[True, True, True];['II.38.14', 'I.27.6', 'I.27.6'];['x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 0.0, 7.588163980885709e-33];[99.968, 99.918, 99.87];[97.0, 99.0, 97.0];[21.0, 30.0, 34.0];[1412, 20448, 4251];['seed_3', 'seed_2', 'seed_3'];20_20_100_50000_0.05_0.4_0.4
20;20;100;50000;0.05;0.4;0.7;2;[True, True];['II.38.14', 'II.3.24'];['x_0/(2*x_1 + 2.0)', '0.07957747154594767*x_0/x_1**2'];[0.0, 8.38080452362258e-35];[99.962, 99.926];[97.0, 97.0];[50.0, 50.0];[19835, 32013];['seed_2', 'seed_4'];20_20_100_50000_0.05_0.4_0.7
20;20;100;50000;0.07;0.1;0.05;4;[True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'II.3.24'];['x_0/(2*x_1 + 2.0)', 'x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 9.105796777062851e-33, 4.5409816970005295e-35];[99.936, 99.934, 99.92, 99.962];[100.0, 97.0, 97.0, 100.0];[70.0, 59.0, 32.0, 70.0];[1339, 41939, 28851, 1859];['seed_1', 'seed_4', 'seed_3', 'seed_1'];20_20_100_50000_0.07_0.1_0.05
20;20;100;50000;0.07;0.5;0.1;5;[True, True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2'];[1.3943732797363588e-33, 5.6237154376107286e-34, 7.588163980885709e-33, 0.0, 1.2077687237184642e-34];[99.946, 99.95, 99.924, 99.872, 99.922];[100.0, 97.0, 98.0, 97.0, 100.0];[41.0, 39.0, 41.0, 38.0, 59.0];[3354, 1537, 6763, 26139, 30970];['seed_5', 'seed_4', 'seed_4', 'seed_3', 'seed_5'];20_20_100_50000_0.07_0.5_0.1
20;20;100;50000;0.07;0.5;0.5;1;[True];['II.3.24'];['0.07957747154594767*x_0/x_1**2.0'];[1.63704045272915e-34];[99.968];[97.0];[13.0];[30210];['seed_3'];20_20_100_50000_0.07_0.5_0.5
20;20;100;50000;0.09;0.1;0.1;4;[True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'I.27.6'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_1/(x_2 - 2.33486982377251e-16/x_2 + x_1/x_0)'];[0.0, 0.0, 7.588163980885709e-33, 8.612758711299719e-33];[99.964, 99.96, 99.942, 99.906];[97.0, 100.0, 99.0, 98.0];[45.0, 27.0, 54.0, 39.0];[14152, 10116, 3805, 28290];['seed_2', 'seed_1', 'seed_2', 'seed_1'];20_20_100_50000_0.09_0.1_0.1
20;20;100;50000;0.09;0.2;0.2;6;[True, True, True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.079573948904093589*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 7.588163980885709e-33, 9.105796777062851e-33, 9.648014360139618e-12, 7.068012432624251e-35];[99.96, 99.946, 99.952, 99.94, 99.95, 99.966];[100.0, 100.0, 98.0, 97.0, 97.0, 97.0];[34.0, 34.0, 43.0, 37.0, 38.0, 59.0];[4068, 11174, 28301, 26937, 10079, 3194];['seed_1', 'seed_5', 'seed_4', 'seed_3', 'seed_4', 'seed_3'];20_20_100_50000_0.09_0.2_0.2
20;20;100;50000;0.09;0.3;0.05;3;[True, True, True];['II.38.14', 'I.27.6', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1**1.0/(x_0*x_2 + x_1**1.0)', '0.07957747154594767*x_0/x_1**2'];[1.835411237001036e-33, 8.427869436638544e-33, 2.0541246563105114e-34];[99.954, 99.9, 99.964];[97.0, 99.0, 97.0];[36.0, 62.0, 17.0];[4925, 9438, 16659];['seed_4', 'seed_2', 'seed_2'];20_20_100_50000_0.09_0.3_0.05
20;20;100;50000;0.09;0.3;0.2;5;[True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'II.38.14', 'I.27.6'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', '0.5*x_0**1.0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[7.318533788671498e-34, 0.0, 1.779559268613806e-33, 0.0, 6.386383695588072e-33];[99.978, 99.922, 99.908, 99.95, 99.918];[97.0, 100.0, 100.0, 97.0, 99.0];[31.0, 45.0, 44.0, 47.0, 62.0];[4183, 15437, 37354, 20511, 8878];['seed_2', 'seed_1', 'seed_5', 'seed_3', 'seed_2'];20_20_100_50000_0.09_0.3_0.2
20;20;100;50000;0.09;0.7;0.3;1;[True];['II.38.14'];['x_0/(2*x_1 + 2.0)'];[5.6237154376107286e-34];[99.948];[100.0];[50.0];[2145];['seed_5'];20_20_100_50000_0.09_0.7_0.3
20;20;100;50000;0.15;0.3;0.15;2;[True, True];['II.38.14', 'II.38.14'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)'];[0.0, 0.0];[99.978, 99.968];[97.0, 100.0];[46.0, 31.0];[1563, 12081];['seed_2', 'seed_5'];20_20_100_50000_0.15_0.3_0.15
20;20;100;50000;0.15;0.4;0.05;5;[True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'II.38.14', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0/(2*x_1 + 2.0)', 'x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1)', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 0.0, 0.0, 7.068012432624251e-35];[99.956, 99.976, 99.942, 99.946, 99.972];[100.0, 100.0, 97.0, 97.0, 97.0];[38.0, 55.0, 48.0, 48.0, 25.0];[43730, 685, 6424, 43735, 21062];['seed_1', 'seed_5', 'seed_4', 'seed_3', 'seed_4'];20_20_100_50000_0.15_0.4_0.05
20;20;100;50000;0.15;0.7;0.2;2;[True, True];['II.38.14', 'II.38.14'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)'];[0.0, 0.0];[99.962, 99.95];[100.0, 97.0];[42.0, 59.0];[13663, 24449];['seed_1', 'seed_3'];20_20_100_50000_0.15_0.7_0.2
20;20;100;50000;0.15;0.7;0.3;2;[True, True];['II.38.14', 'II.38.14'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)'];[0.0, 0.0];[99.964, 99.956];[100.0, 97.0];[45.0, 40.0];[17552, 24449];['seed_5', 'seed_3'];20_20_100_50000_0.15_0.7_0.3
